Dataset,Filename,Location,Meter_#,Orientation,Transect_#,Depth (ft),coca_cover,stpu_cover,mefr_cover,Point,Focal,Neighbor.1,Neighbor.2,Neighbor.3,Neighbor.4,Neighbor.Extra,Already counted?,Comments
Naples_(24/Jan/2018),IMG_8495.CR2,Naples,18,horizontal,2,28,,,,no,corynactis,hbc,enco,thca,N/A,N/A,no,
Naples_(24/Jan/2018),IMG_8495.CR2,Naples,18,horizontal,2,28,,,,no,corynactis,csbu,enco,mefr,cbb,N/A,no,
Naples_(24/Jan/2018),IMG_8495.CR2,Naples,18,horizontal,2,28,,,,no,corynactis,asha,hbc,hbc,enco,N/A,no,
Naples_(24/Jan/2018),IMG_8495.CR2,Naples,18,horizontal,2,28,,,,no,mesocentrotus,coca,peb,cesp,dica,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8495.CR2,Naples,18,horizontal,2,28,,,,no,mesocentrotus,stpu,clgr,hbc,stpu,N/A,no,
Naples_(24/Jan/2018),IMG_8495.CR2,Naples,18,horizontal,2,28,,,,no,strongylocentrotus,mefr,clgr,hbc,peb,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8495.CR2,Naples,18,horizontal,2,28,,,,no,strongylocentrotus,mefr,peb,peb,N/A,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8476.CR2,Naples,0,horizontal,2,31,2,1,0,no,corynactis,enco,cbb,ndsh,N/A,N/A,no,
Naples_(24/Jan/2018),IMG_8476.CR2,Naples,0,horizontal,2,31,,,,no,corynactis,enco,cbb,enco,cesp,N/A,no,
Naples_(24/Jan/2018),IMG_8476.CR2,Naples,0,horizontal,2,31,,,,no,strongylocentrotus,hbc,hbc,csau,cesp,N/A,no,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,12,1,0,no,corynactis,coca,plsp,wasu,wasu,N/A,no,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,coca,coca,trsp,wasu,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,hbc,wasu,mecr,N/A,N/A,no,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,enco,dica,ureq,N/A,N/A,no,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,ndob,diru,trsp,ndsh,N/A,no,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,coca,coca,bfb,N/A,N/A,no,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,coca,coca,satr,N/A,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,plsp,coca,bfb,wasu,N/A,no,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,coca,coca,bfb,coca,N/A,neighbor 1 and 2,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,coca,coca,wasu,satr,N/A,neighbor 1 and 2,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,coca,satr,hbc,plsp,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,corynactis,bune,opsp,trsp,chov,N/A,no,
Naples_(24/Jan/2018),IMG_8479.CR2,Naples,4,vertical,2,29,,,,no,strongylocentrotus,dica,dica,satr,N/A,N/A,no,
Naples_(24/Jan/2018),IMG_8498.CR2,Naples,0,vertical,3,37,2,1,0,no,corynactis,hbc,lafa,asha,csau,N/A,no,
Naples_(24/Jan/2018),IMG_8498.CR2,Naples,0,vertical,3,37,,,,no,corynactis,accy,peb,cesp,poeb,N/A,no,
Naples_(24/Jan/2018),IMG_8498.CR2,Naples,0,vertical,3,37,,,,no,strongylocentrotus,dica,satr,wasu,asha,N/A,no,
Naples_(24/Jan/2018),IMG_8488.CR2,Naples,12,vertical,2,29,0,2,0,no,strongylocentrotus,bune,ureq,opsp,dica,N/A,no,
Naples_(24/Jan/2018),IMG_8488.CR2,Naples,12,vertical,2,29,,,,no,strongylocentrotus,bune,hbc,asha,cbb,N/A,no,
Naples_(24/Jan/2018),IMG_8473.CR2,Naples,20,vertical,1,42,8,1,0,no,corynactis,coca,baun,hbc,coca,N/A,no,
Naples_(24/Jan/2018),IMG_8473.CR2,Naples,20,vertical,1,42,,,,no,corynactis,coca,coca,wasu,bune,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8473.CR2,Naples,20,vertical,1,42,,,,no,corynactis,coca,coca,coca,bune,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8473.CR2,Naples,20,vertical,1,42,,,,no,corynactis,coca,coca,dica,coca,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8473.CR2,Naples,20,vertical,1,42,,,,no,corynactis,coca,stpu,satr,coca,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8473.CR2,Naples,20,vertical,1,42,,,,no,corynactis,coca,cesp,bune,ndsh,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8473.CR2,Naples,20,vertical,1,42,,,,no,corynactis,rh,asha,csau,teca,N/A,no,
Naples_(24/Jan/2018),IMG_8473.CR2,Naples,20,vertical,1,42,,,,no,corynactis,coca,coca,coca,accy,N/A,"neighbor 1, 2, and 3",
Naples_(24/Jan/2018),IMG_8473.CR2,Naples,20,vertical,1,42,,,,no,strongylocentrotus,coca,teca,ureq,dica,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,17,2,0,no,corynactis,satr,dica,dica,N/A,N/A,no,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,dica,retu,N/A,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,oes,opsp,N/A,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,oes,wasu,N/A,N/A,no,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,rh,dica,dica,wasu,N/A,no,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,ygeb,coca,coca,wasu,N/A,no,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,wasu,coca,coca,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,wasu,rh,past,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,dica,dica,rh,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,trsp,coca,N/A,N/A,no,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,satr,hbc,N/A,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,enco,dica,N/A,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,retu,ygeb,hbc,rh,N/A,no,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,thca,cofr,peb,N/A,N/A,no,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,satr,hbc,cofr,thca,N/A,no,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,rh,rh,wasu,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,corynactis,coca,bune,dica,N/A,N/A,neighbor 1,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,strongylocentrotus,nesp,rh,ygeb,opsp,N/A,no,
Naples_(24/Jan/2018),IMG_8455.CR2,Naples,4,vertical,1,34,,,,no,strongylocentrotus,dica,dica,dica,dica,N/A,no,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,18,1,0,no,corynactis,rh,rh,plsp,N/A,N/A,no,10/48 coca data collected
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,baro,coca,cusa,glla,N/A,no,10/25 mefr data collected
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,seb,baro,coca,N/A,no,7/7 stpu data collected
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,wasu,baro,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,sa,coca,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,coca,coca,coca,N/A,"neighbor 1, 2, and 3",
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,coca,coca,glla,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,coca,enco,cusa,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,cusa,atc,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,coca,plsp,plsp,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,cusa,mapy,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,hbc,coca,wasu,N/A,no,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,hbc,fire,baro,coca,N/A,no,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,mapy,plsp,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,coca,enco,rh,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,coca,hbc,sa,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,coca,sh,asha,asha,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,corynactis,hbc,cbb,peb,hbc,N/A,no,
Naples_(29/May/2014),IMG_3663.CR2,Naples,9,vertical,3,36,,,,no,strongylocentrotus,enco,wasu,enco,cusa,N/A,no,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,34,1,2,no,corynactis,coca,coca,dili,coca,N/A,no,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,fire,coca,clsp,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,retu,coca,N/A,no,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,obsp,coca,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,rh,coca,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,rh,coca,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,fire,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,rh,coca,obsp,retu,N/A,no,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,cupi,coca,N/A,N/A,no,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,sa,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,obsp,N/A,N/A,no,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,ndwa,cbb,cbb,N/A,no,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,ndwa,coca,clsp,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,obsp,rh,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,coca,rh,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,fire,coca,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,rh,enco,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,ureq,enco,rh,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,fire,wasu,obsp,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,rh,glla,N/A,no,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,wasu,coca,wasu,N/A,N/A,no,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,rh,cbb,glla,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,rh,cbb,N/A,N/A,no,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,deli,glla,wasu,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,fire,ndwa,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,fire,mefr,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,coca,fire,N/A,"neighbor 1, 2, and 3",
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,wasu,rh,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,stpu,N/A,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,rh,wasu,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,rh,cbb,enco,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,corynactis,coca,coca,retu,rh,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,mesocentrotus,coca,same organism,ndwa,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,mesocentrotus,same organism,fire,fire,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3617.CR2,Naples,2,vertical,2,30,,,,no,strongylocentrotus,coca,cupi,cbb,rh,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,32,0,30,no,corynactis,coca,coca,enco,N/A,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,coca,mefr,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,enco,mefr,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,coca,enco,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,atc,enco,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,mefr,N/A,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,atc,plsp,mefr,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,mefr,enco,atc,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,enco,fire,enco,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,atc,fire,enco,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,enco,fire,mefr,N/A,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,coca,mefr,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,enco,coca,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,mefr,N/A,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,teca,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,mefr,mefr,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,retu,coca,mefr,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,atc,mefr,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,mefr,coca,retu,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,mefr,coca,retu,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,coca,mefr,mefr,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,mefr,era,era,N/A,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,mefr,mefr,coca,N/A,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,coca,mefr,baro,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,corynactis,mefr,mefr,baro,N/A,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,enco,same organism,N/A,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,mefr,same organism,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,mefr,same organism,same organism,enco,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,coca,mefr,same organism,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,coca,same organism,same organism,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,coca,same organism,same organism,enco,N/A,"neighbor 1, 2, and 3",
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,coca,coca,same organism,enco,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,coca,same organism,same organism,teca,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,same organism,same organism,teca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,same organism,coca,same organism,N/A,"neighbor 1, 2, and 3",
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,same organism,coca,atc,N/A,"neighbor 1, 2, and 3",
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,coca,coca,mefr,atc,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,coca,coca,mefr,same organism,N/A,"neighbor 1, 2, and 3",
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,same organism,same organism,era,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,coca,mefr,same organism,same organism,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,coca,same organism,same organism,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,same organism,fire,enco,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,same organism,same organism,ureq,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,mefr,enco,enco,enco,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,same organism,plsp,N/A,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,enco,N/A,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,enco,coca,coca,N/A,N/A,no,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,enco,N/A,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,coca,peb,enco,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,mefr,coca,N/A,N/A,"neighbor 1, 2, and 3",
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,coca,enco,N/A,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,coca,coca,N/A,N/A,"neighbor 1, 2, and 3",
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,same organism,era,ureq,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,same organism,fire,spwo,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3661.CR2,Naples,8,vertical,3,37,,,,no,mesocentrotus,mefr,same organism,same organism,coca,N/A,"neighbor 1, 2, 3, and 4",
Naples_(29/May/2014),IMG_3669.CR2,Naples,11,horizontal,3,38,2,0,0,no,corynactis,casp,rh,rh,rh,N/A,no,
Naples_(29/May/2014),IMG_3669.CR2,Naples,11,horizontal,3,38,,,,no,corynactis,rh,rh,casp,rh,N/A,no,
Naples_(29/May/2014),IMG_3668.CR2,Naples,11,horizontal,3,38,1,0,0,no,corynactis,rh,rh,casp,hbc,N/A,no,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,12,0,15,no,corynactis,mefr,coca,coca,ureq,N/A,no,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,,,,no,corynactis,coca,coca,rh,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,,,,no,corynactis,coca,coca,mefr,mefr,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,,,,no,corynactis,coca,coca,rh,N/A,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,,,,no,corynactis,coca,coca,casp,rh,N/A,neighbor 1,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,,,,no,corynactis,coca,coca,asha,asha,N/A,neighbor 1 and 2,
Naples_(29/May/2014),IMG_3665.CR2,Naples,10,vertical,3,36,,,,no,corynactis,bael,casp,rh,N/A,N/A,neighbor 1,
